name,main_category,sub_category,review_rating,no_of_ratings,discount_price,actual_price,best_model,comments,cleaned_narrative,best_avg_score,link
"KABEER ART 48 Pc Color gel pens,Glitter, Metallic, Neon pens Set Good gift For Coloring,Sketching,Painting, Drawing","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,004",₹399,₹600,T5,smartphon avail rupe one best smartphon avail rupe rupe,"The customer mentioned that they were pleasantly surprised by the affordability of the KABEER ART 48-Pc Color Gel Pens, highlighting how it offers a high-quality set at an unbeatable price point without compromising on quality or features. The reviewer noted that these versatile pens are perfect for various artistic endeavors including coloring, sketching, painting, and drawing, making them an excellent choice for gifts suitable for everyone's creative interests.",0.6587301587301587,https://www.amazon.in/Glitter-Metallic-Coloring-Sketching-Painting/dp/B074L64J58/ref=sr_1_2635?qid=1679133818&s=electronics&sr=1-2635
"ZEBRONICS Barrel 200 Bluetooth 5.0 Portable Speaker with 40W RMS, TWS, Wired Mic, Karaoke, RGB Lights, Mobile Holder, Dual...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,11,"₹3,299","₹7,999",T5,amaz phone awesom batteri backup must go amaz phone amaz batteri backup must tri havent alreadi,"The customer mentioned their satisfaction with the ZEBRONICS Barrel 200 Bluetooth 5.0 Portable Speaker, praising its impressive audio quality and long-lasting battery life. The reviewer noted that it is an essential purchase as it offers multiple features such as mobile holder and dual speakers, making it versatile for various needs.",0.5627705627705628,https://www.amazon.in/ZEBRONICS-200-Bluetooth-Portable-Rechargeable/dp/B0BVMPPWXN/ref=sr_1_2636?qid=1679133818&s=electronics&sr=1-2636
AirCase AP-HDC External Hard Drive Case for 2.5-Inch Hard Drive (Gray),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"21,520",₹279,₹499,BART,best phone rang batteri life awesom camera awesom best phone rang price,"""The customer mentioned that they are highly satisfied with their purchase, praising the exceptional battery life and camera quality of the AirCase AP-HDC External Hard Drive Case for 2.5-inch Hard Drive (Gray). The review notes that it stands out as the best option within its price range, making it an excellent choice.""",0.7964912280701754,https://www.amazon.in/AirCase-AP-HDC-External-Drive-2-5-Inch/dp/B00NNQS7JE/ref=sr_1_2637?qid=1679133818&s=electronics&sr=1-2637
"Yogi MART Foldable Wooden Laptop Bed Tray Table, Multifunction Lap Tablet Desk with Cup Holder, Perfect for Eating Breakfa...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,13,₹399,₹799,T5,beast phone need look ram n batteri go ram batteri need,"The customer mentioned that they were impressed by the compact size of the Yogi MART Foldable Wooden Laptop Bed Tray Table, noting its perfect fit for multitasking on tablets and smartphones without needing additional RAM or batteries. The reviewer also highlighted the inclusion of a cup holder as an added convenience, further enhancing the overall functionality of the product. Overall, this review indicates high satisfaction and a strong recommendation for those looking for versatile laptop accessories.",0.8072072072072073,https://www.amazon.in/Foldable-Multifunction-Perfect-Breakfast-Watching/dp/B0BWNLJWFQ/ref=sr_1_2638?qid=1679133818&s=electronics&sr=1-2638
Axxeum Silicon Lightning USB Data Charging Cable Protector and Saver for Both Ends for All Android and iPhone Smartphones...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,646",₹69,₹300,BART,excel processor perform batteri back good display good batteri life good batteri life good display good resolut good screen qualiti,"The customer mentioned the excellent performance of the Axxeum silicon lightning USB data charging cable protector and saver, noting it provides reliable battery backup and fast data transfer without any issues. The reviewer highlighted that the product has good battery life and high-resolution displays with outstanding screen quality.",0.5406555981268625,https://www.amazon.in/Axxeum-Protector-Lightning-Smartphones-Axxeum_CP4P_05/dp/B07HCPWY87/ref=sr_1_2639?qid=1679133818&s=electronics&sr=1-2639
"PTron Force X12N 1.85"" Full Touch Display Bluetooth Calling Smartwatch, Functional Crown, 580 NITS Brightness, HR, SpO2, W...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,291,"₹1,699","₹4,599",BART,simpli amaz appl brand meant qualiti innov appl brand qualiti innov proud part appl famili,"The customer mentioned that they were thoroughly impressed with the PTron Force X12N smartwatch's exceptional features such as its full touch display, high brightness level, heart rate monitoring, blood oxygen saturation tracking, and robust battery life. They expressed great satisfaction and pride in being associated with a company known for innovation and quality, highlighting their experience as a true testament to Apple's reputation.",0.4901960784313726,https://www.amazon.in/Force-Smartwatch-Functional-Brightness-WatchFaces/dp/B0BRVQZ9QK/ref=sr_1_2640?qid=1679133818&s=electronics&sr=1-2640
"Original 18W Adapter Quick Fast Charging for iQOO Z6 5G, iQOO Z6 Lite 5G, iQOO Z6 Lite - White","tv, audio & cameras",All Electronics,1.0 out of 5 stars,4,₹499,"₹1,999",T5,got devic yesterday place dent also network rington problem cnncom john sutter long time sinc ive devic like,"""The customer mentioned that they received their device yesterday but encountered issues with the adapter not functioning properly in various locations, including dent problems, network connectivity, and ringing issues on some phones. The reviewer noted that despite being one star out of five, it was an unfortunate experience as it seemed to be a common issue.""",0.6067448255898104,https://www.amazon.in/Original-Adapter-Quick-Fast-Charging/dp/B0BPCHDMSN/ref=sr_1_2641?qid=1679133818&s=electronics&sr=1-2641
"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect...","tv, audio & cameras",All Electronics,4.0 out of 5 stars,"6,730",₹499,₹999,T5,batteri life awesom overal phone good overal phone great overal good phone overal batteri life amaz overal good phone,"The customer mentioned the impressive battery life and praised the overall performance of the house of quirk electronics accessories organizer bag, calling it a ""good phone"" with ""amazing"" battery life. The reviewer noted that while the phone itself was described as ""overall great,"" they were particularly impressed by its utility in carrying cables, plugs, and other travel essentials.",0.4403508771929825,https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_2642?qid=1679133818&s=electronics&sr=1-2642
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & ...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,003","₹1,299","₹2,789",BART,great batteri life work hour great batteri life iphon plu work one batteri,"""The customer praised the half moon 45L hammer waterproof laptop travelling rucksack trekking backpack's excellent battery life, noting it lasts over 24 hours even with multiple devices. The reviewer also highlighted its compatibility with both the iPhone 5S and 5S Plus.""",0.5196078431372549,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_2643?qid=1679133820&s=electronics&sr=1-2643
"NISUN PU Leather Small Pocket Sized Credit Card Holder Name Card Case Wallet with Magnetic Shut for Men & Women ( Brown, 1...","tv, audio & cameras",All Electronics,4.0 out of 5 stars,"5,942",₹299,"₹1,499",T5,good phone use dual sim still problem still issu use sim card gp card,"The customer praised the product's durability and versatility, noting that it seamlessly integrates dual SIM functionality without any issues. They also highlighted its sleek design and magnetic closure feature, which they found convenient for storing their phone and other essentials securely. The reviewer appreciated its ability to accommodate both men and women comfortably.",0.6594982078853047,https://www.amazon.in/NISUN-Leather-Business-Card-Magnetic/dp/B07B8DG86C/ref=sr_1_2644?qid=1679133820&s=electronics&sr=1-2644
Lenovo GX20P92532 65W AC Adapter/Charger with Power Cord for Select Models of Lenovo (Type-C Pin) Laptops Black,"tv, audio & cameras",All Electronics,2.0 out of 5 stars,455,"₹1,499","₹3,690",BART,front camera good clear phone weight light front camera good enough take pictur clear view,"""The customer mentioned that the front camera on their selected model of Lenovo laptop was not clear, making it difficult to capture images with a good quality."" ""The reviewer noted that while they were satisfied with other aspects of the product, including its functionality and durability, the low rating reflects an issue with the front camera quality, which significantly impacts usability.""",0.722943722943723,https://www.amazon.in/Lenovo-USB-C-watt-AC-Adapter/dp/B07NVY84S3/ref=sr_1_2645?qid=1679133820&s=electronics&sr=1-2645
"boAt Airdopes 441 Pro Bluetooth Truly Wireless in Ear Earbuds with mic, Upto 150 Hours Playback, Signature Sound, IPX7, BT...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"148,271","₹2,999","₹6,990",BART,perfect phone camera could slightli improv otherwis perfect perfect phone perfect time year,"The customer praised the boAt Airdopes 441 Pro as an excellent choice for their needs, highlighting its perfect balance of features such as high playback time, signature sound quality, waterproofing capabilities (IPX7), and built-in microphone. The review also mentions that despite a minor suggestion to enhance the camera performance, the overall experience was flawless. The customer concluded by stating it perfectly matches their requirements at this season, further emphasizing the device's suitability and satisfaction.",0.6594982078853047,https://www.amazon.in/Airdopes-441-Pro-Technology-Resistance/dp/B08CVSGR81/ref=sr_1_2646?qid=1679133820&s=electronics&sr=1-2646
"DJI OM 5-Handheld 3-Axis Smartphone Gimbal Stabilizer with Grip Tripod, Built-in Extension Rod, Shot Guide for Vlogging, Y...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"3,006","₹10,500","₹17,990",T5,face recognit accur camera also wonder qualiti also great qualiti gimbal also accur,"The customer praised the DJI OM 5's face recognition technology as highly accurate and commended the excellent image quality of its camera. They particularly highlighted how impressed they were by the gimbal's accuracy, describing it as a standout feature in their experience with this product.",0.622908622908623,https://www.amazon.in/DJI-5-Handheld-Smartphone-Stabilizer-Compatible/dp/B09FK2639V/ref=sr_1_2647?qid=1679133820&s=electronics&sr=1-2647
"LG 60 cm/24 inches Full HD IPS 1920 x 1080 Pixels LCD Monitor, Inbuilt Speaker, HDMI x 2, VGA Port, 75 Hz Refresh Rate, AM...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,355","₹11,699","₹18,000",BART,batteri good pictur qualiti normal accord expect batteri good pictur qualiti normal accord expect im happi result,"""The customer mentioned that they were satisfied with the battery performance and found the picture quality to be in line with their expectations."" The reviewer noted that overall, they had an excellent experience with this monitor due to its satisfactory battery life and consistent image quality.",0.5317889317889318,https://www.amazon.in/LG-24-inch-Monitor-Freesync-Borderless/dp/B08J5Y9ZSV/ref=sr_1_2648?qid=1679133820&s=electronics&sr=1-2648
OpenTech® Tempered Glass Screen Protector Compatible for Oneplus Nord 2T 5G with Edge to Edge Coverage and Easy Installati...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"11,472",₹299,₹999,BART,excel mobil worth everi singl rupe must buy gadget lover great valu money great valu money,"The customer mentioned that they are thoroughly satisfied with their purchase, praising the high-quality tempered glass screen protector as an excellent investment for their OnePlus Nord 2T 5G device. The review notes how easy it is to install, covering the entire edge area seamlessly, and highly recommends it due to its exceptional quality and affordability. The reviewer concludes by emphasizing that this product truly offers good value for the money, making it a must-have item for gadget enthusiasts.",0.6793650793650793,https://www.amazon.in/Compatible-Oneplus-Nord-2T-Installation/dp/B0B46KLKW4/ref=sr_1_2649?qid=1679133820&s=electronics&sr=1-2649
"ProElite Smart Flip case Cover for Samsung Galaxy Tab A8 10.5"" 2023/2022 SM-X200/ SM-X205/ SM-X207, Black","tv, audio & cameras",All Electronics,4.0 out of 5 stars,641,₹499,"₹1,499",BART,fingerprint reader nice phone fingerprint reader iphon nice phone nice handset nice phone,"The customer mentioned that they were disappointed to find no fingerprint reader feature on their purchase, which was not present in any other devices from ProElite reviewed by them. The reviewer noted that despite missing one key feature, they still found the Samsung Galaxy Tab A8 10.5"" to be a nice device overall. They appreciated the cover's design but expressed disappointment at the absence of the fingerprint scanner.",0.505679012345679,https://www.amazon.in/ProElite-Samsung-SM-X200-SM-X205-SM-X207/dp/B09Q57DBQY/ref=sr_1_2650?qid=1679133820&s=electronics&sr=1-2650
